"country_name","country_code","country","year","aquaculture_production_metric_tons","capture_fisheries_production_metric_tons","total_fisheries_production_metric_tons"
"Myanmar","MMR","Myanmar (Burma)","2018",1131706.06,2036869,3168575.06
"Myanmar","MMR","Myanmar (Burma)","2019",1082152.79,1951120,3033272.79
"Myanmar","MMR","Myanmar (Burma)","2020",1145018,1977330,3122348
"Myanmar","MMR","Myanmar (Burma)","2021",929216.87,1665740,2594956.87
"Namibia","NAM","Namibia","1996",67,518764,518831
"Namibia","NAM","Namibia","1997",62,514067,514129
"Namibia","NAM","Namibia","1998",62,608728,608790
"Namibia","NAM","Namibia","1999",65,580745,580810
"Namibia","NAM","Namibia","2000",70,590674,590744
"Namibia","NAM","Namibia","2001",70,548777,548847
"Namibia","NAM","Namibia","2002",88,626068,626156
"Namibia","NAM","Namibia","2003",142,638207,638349
"Namibia","NAM","Namibia","2004",192,571199,571391
"Namibia","NAM","Namibia","2005",192,553995,554187
"Namibia","NAM","Namibia","2006",273.5,509585,509858.5
"Namibia","NAM","Namibia","2007",360.5,413333,413693.5
"Namibia","NAM","Namibia","2008",605.6,372822,373427.6
"Namibia","NAM","Namibia","2009",665.6,378847,379512.6
"Namibia","NAM","Namibia","2010",695.64,381929,382624.64
"Namibia","NAM","Namibia","2011",532.13,413927.99,414460.12
"Namibia","NAM","Namibia","2012",679.35,469395.93,470075.28
"Namibia","NAM","Namibia","2013",671.56,485502.6,486174.16
"Namibia","NAM","Namibia","2014",647.34,443881.6,444528.94
"Namibia","NAM","Namibia","2015",625.73,509858,510483.73
"Namibia","NAM","Namibia","2016",525.2,515657.1,516182.3
"Namibia","NAM","Namibia","2017",506.93,501421.98,501928.91
"Namibia","NAM","Namibia","2018",342.48,490194.21,490536.69
"Namibia","NAM","Namibia","2019",388.96,467040.16,467429.12
"Namibia","NAM","Namibia","2020",320.72,329670.13,329990.85
"Namibia","NAM","Namibia","2021",321,410849.46,411170.46
"Nauru","NRU","Nauru","1996",0,460,460
"Nauru","NRU","Nauru","1997",0,440,440
"Nauru","NRU","Nauru","1998",0,420,420
"Nauru","NRU","Nauru","1999",0,400,400
"Nauru","NRU","Nauru","2000",0,380,380
"Nauru","NRU","Nauru","2001",0.4,360,360.4
"Nauru","NRU","Nauru","2002",0,342,342
"Nauru","NRU","Nauru","2003",0,342,342
"Nauru","NRU","Nauru","2004",0,300,300
"Nauru","NRU","Nauru","2005",0,330,330
"Nauru","NRU","Nauru","2006",0.8,370,370.8
"Nauru","NRU","Nauru","2007",0,420,420
"Nauru","NRU","Nauru","2008",0,475,475
"Nauru","NRU","Nauru","2009",0,530,530
"Nauru","NRU","Nauru","2010",0,589,589
"Nauru","NRU","Nauru","2011",0,255,255
"Nauru","NRU","Nauru","2012",1,228,229
"Nauru","NRU","Nauru","2013",0.1,263,263.1
"Nauru","NRU","Nauru","2014",0.3,270,270.3
"Nauru","NRU","Nauru","2015",0.3,270,270.3
"Nauru","NRU","Nauru","2016",0.3,270,270.3
"Nauru","NRU","Nauru","2017",0.3,270,270.3
"Nauru","NRU","Nauru","2018",0.5,9155,9155.5
"Nauru","NRU","Nauru","2019",0.3,33525,33525.3
"Nauru","NRU","Nauru","2020",0.5,92388,92388.5
"Nauru","NRU","Nauru","2021",0.5,120409,120409.5
"Netherlands","NLD","Netherlands","1996",99871,410798,510669
"Netherlands","NLD","Netherlands","1997",98210,451800,550010
"Netherlands","NLD","Netherlands","1998",120094,536625,656719
"Netherlands","NLD","Netherlands","1999",108760,514611,623371
"Netherlands","NLD","Netherlands","2000",75231,495774,571005
"Netherlands","NLD","Netherlands","2001",57042,518163,575205
"Netherlands","NLD","Netherlands","2002",54429,464036,518465
"Netherlands","NLD","Netherlands","2003",66540,526281,592821
"Netherlands","NLD","Netherlands","2004",78598,521636,600234
"Netherlands","NLD","Netherlands","2005",71370,555606,626976
"Netherlands","NLD","Netherlands","2006",45553,513079,558632
"Netherlands","NLD","Netherlands","2007",56841,487592,544433
"Netherlands","NLD","Netherlands","2008",46995.7,440291,487286.7
"Netherlands","NLD","Netherlands","2009",55740.6,386942,442682.6
"Netherlands","NLD","Netherlands","2010",67040.1,434419,501459.1
"Netherlands","NLD","Netherlands","2011",43894.9,370089.07,413983.97
"Netherlands","NLD","Netherlands","2012",46224.4,347264,393488.4
"Netherlands","NLD","Netherlands","2013",46620,327437,374057
"Netherlands","NLD","Netherlands","2014",63084,371367,434451
"Netherlands","NLD","Netherlands","2015",62795,384475,447270
"Netherlands","NLD","Netherlands","2016",62185,370249,432434
"Netherlands","NLD","Netherlands","2017",52185,500183,552368
"Netherlands","NLD","Netherlands","2018",53485,411714,465199
"Netherlands","NLD","Netherlands","2019",46350,320361.8,366711.8
"Netherlands","NLD","Netherlands","2020",39940,307176.11,347116.11
"Netherlands","NLD","Netherlands","2021",40590,299541,340131
"New Zealand","NZL","New Zealand","1996",74800,425441,500241
"New Zealand","NZL","New Zealand","1997",76850,648917,725767
"New Zealand","NZL","New Zealand","1998",93807,648029.1,741836.1
"New Zealand","NZL","New Zealand","1999",91650,600188,691838
"New Zealand","NZL","New Zealand","2000",85640,553459,639099
"New Zealand","NZL","New Zealand","2001",76024,569836,645860
"New Zealand","NZL","New Zealand","2002",86583,588649,675232
"New Zealand","NZL","New Zealand","2003",84641,550929,635570
"New Zealand","NZL","New Zealand","2004",92220,546072,638292
"New Zealand","NZL","New Zealand","2005",105302,545460.01,650762.01
"New Zealand","NZL","New Zealand","2006",107524,476798.01,584322.01
"New Zealand","NZL","New Zealand","2007",111908,494692.01,606600.01
"New Zealand","NZL","New Zealand","2008",112358,452534.33,564892.33
"New Zealand","NZL","New Zealand","2009",104958,439762.4,544720.4
"New Zealand","NZL","New Zealand","2010",110592,436593.37,547185.37
"New Zealand","NZL","New Zealand","2011",117266,430337.99,547603.99
"New Zealand","NZL","New Zealand","2012",100161,441930.24,542091.24
"New Zealand","NZL","New Zealand","2013",97123,444067.29,541190.29
"New Zealand","NZL","New Zealand","2014",109873.85,442371.72,552245.57
"New Zealand","NZL","New Zealand","2015",91275.3,433812.3,525087.6
"New Zealand","NZL","New Zealand","2016",109016.2,424940.96,533957.16
"New Zealand","NZL","New Zealand","2017",116530,431143.14,547673.14
"New Zealand","NZL","New Zealand","2018",104549,408010.8,512559.8
"New Zealand","NZL","New Zealand","2019",114582,412627.86,527209.86
"New Zealand","NZL","New Zealand","2020",118582,364964.03,483546.03
"New Zealand","NZL","New Zealand","2021",116839,343097.81,459936.81
"Nicaragua","NIC","Nicaragua","1996",2504,13720,16224
"Nicaragua","NIC","Nicaragua","1997",3486,13937,17423
"Nicaragua","NIC","Nicaragua","1998",4790,15184,19974
"Nicaragua","NIC","Nicaragua","1999",4205,19837,24042
"Nicaragua","NIC","Nicaragua","2000",5435,22519,27954
"Nicaragua","NIC","Nicaragua","2001",5750,20033,25783
"Nicaragua","NIC","Nicaragua","2002",6089,19558,25647
"Nicaragua","NIC","Nicaragua","2003",7005,15654,22659
"Nicaragua","NIC","Nicaragua","2004",7880,19668,27548
"Nicaragua","NIC","Nicaragua","2005",9983,28239,38222
"Nicaragua","NIC","Nicaragua","2006",11220,32198,43418
"Nicaragua","NIC","Nicaragua","2007",11533,27316,38849
"Nicaragua","NIC","Nicaragua","2008",16078,31312,47390
"Nicaragua","NIC","Nicaragua","2009",18943,37853,56796
"Nicaragua","NIC","Nicaragua","2010",16972,40978,57950
"Nicaragua","NIC","Nicaragua","2011",15766,33527,49293
"Nicaragua","NIC","Nicaragua","2012",24351,33783.99,58134.99
"Nicaragua","NIC","Nicaragua","2013",26406.9,40979.01,67385.91
"Nicaragua","NIC","Nicaragua","2014",30566,54364,84930
"Nicaragua","NIC","Nicaragua","2015",24536,41534,66070
"Nicaragua","NIC","Nicaragua","2016",21182,45022.99,66204.99
"Nicaragua","NIC","Nicaragua","2017",24899,50982,75881
"Nicaragua","NIC","Nicaragua","2018",29473.4,54553.99,84027.39
"Nicaragua","NIC","Nicaragua","2019",29523.3,51309.99,80833.29
"Nicaragua","NIC","Nicaragua","2020",29489,43466.54,72955.54
"Nicaragua","NIC","Nicaragua","2021",31005.9,55274.53,86280.43
"Nigeria","NGA","Nigeria","1996",19491,337993,357484
"Nigeria","NGA","Nigeria","1997",24297,387923,412220
"Nigeria","NGA","Nigeria","1998",20458,463024,483482
"Nigeria","NGA","Nigeria","1999",21737,455628,477365
"Nigeria","NGA","Nigeria","2000",25718,441377,467095
"Nigeria","NGA","Nigeria","2001",24398,452146,476544
"Nigeria","NGA","Nigeria","2002",30663,481056,511719
"Nigeria","NGA","Nigeria","2003",30677,475162,505839
"Nigeria","NGA","Nigeria","2004",43950,465251,509201
"Nigeria","NGA","Nigeria","2005",56355,523182,579537
"Nigeria","NGA","Nigeria","2006",84578,552323,636901
"Nigeria","NGA","Nigeria","2007",85087,530420,615507
"Nigeria","NGA","Nigeria","2008",143207,601368,744575
"Nigeria","NGA","Nigeria","2009",152796,598210,751006
"Nigeria","NGA","Nigeria","2010",200535,616981,817516
"Nigeria","NGA","Nigeria","2011",221128,635486,856614
"Nigeria","NGA","Nigeria","2012",253898,668754,922652
"Nigeria","NGA","Nigeria","2013",278706,721355,1000061
"Nigeria","NGA","Nigeria","2014",313231,759828,1073059
"Nigeria","NGA","Nigeria","2015",316727,710331,1027058
"Nigeria","NGA","Nigeria","2016",306767,734731,1041498
"Nigeria","NGA","Nigeria","2017",296191,916283.97,1212474.97
"Nigeria","NGA","Nigeria","2018",291323,878155,1169478
"Nigeria","NGA","Nigeria","2019",289543,825013.25,1114556.25
"Nigeria","NGA","Nigeria","2020",261710.74,783101.68,1044812.42
"Nigeria","NGA","Nigeria","2021",275645,805210,1080855
"Norway","NOR","Norway","1996",321516,2821618,3143134
"Norway","NOR","Norway","1997",367617,3054740,3422357
"Norway","NOR","Norway","1998",410757,3040985,3451742
"Norway","NOR","Norway","1999",475932,2806076,3282008
"Norway","NOR","Norway","2000",491329,2891791,3383120
"Norway","NOR","Norway","2001",510748,2862152,3372900
"Norway","NOR","Norway","2002",551300,2923116,3474416
"Norway","NOR","Norway","2003",584422,2702012,3286434
"Norway","NOR","Norway","2004",636802,2672699,3309501
"Norway","NOR","Norway","2005",661877,2546500,3208377
"Norway","NOR","Norway","2006",712373,2401781,3114154
"Norway","NOR","Norway","2007",841560,2514659,3356219
"Norway","NOR","Norway","2008",848359,2583895.25,3432254.25
"Norway","NOR","Norway","2009",961839.85,2693500.41,3655340.26
"Norway","NOR","Norway","2010",1019801.94,2838470.07,3858272.01
"Norway","NOR","Norway","2011",1143893.34,2442576.51,3586469.85
"Norway","NOR","Norway","2012",1321119.2,2282646.45,3603765.65
"Norway","NOR","Norway","2013",1247865.08,2241396.58,3489261.66
"Norway","NOR","Norway","2014",1332497.02,2450364.12,3782861.14
"Norway","NOR","Norway","2015",1380890.06,2452205.1,3833095.16
"Norway","NOR","Norway","2016",1326216.18,2201293.54,3527509.72
"Norway","NOR","Norway","2017",1308633.8,2558757.47,3867391.27
"Norway","NOR","Norway","2018",1355116.8,2665068.3,4020185.1
"Norway","NOR","Norway","2019",1453042.39,2478585.84,3931628.23
"Norway","NOR","Norway","2020",1490412.05,2625367.78,4115779.83
"Norway","NOR","Norway","2021",1665112.05,2555512.43,4220624.48
"Oman","OMN","Oman","1996",0,121618,121618
"Oman","OMN","Oman","1997",0,118995,118995
"Oman","OMN","Oman","1998",13,106171,106184
"Oman","OMN","Oman","1999",0,108809,108809
"Oman","OMN","Oman","2000",0,120421,120421
"Oman","OMN","Oman","2001",0,129907,129907
"Oman","OMN","Oman","2002",0,142669,142669
"Oman","OMN","Oman","2003",352,138481,138833
"Oman","OMN","Oman","2004",515.4,165016,165531.4
"Oman","OMN","Oman","2005",218,157326,157544
"Oman","OMN","Oman","2006",114,147668,147782
"Oman","OMN","Oman","2007",96,151744,151840
"Oman","OMN","Oman","2008",121,151910,152031
"Oman","OMN","Oman","2009",118.4,158551,158669.4
"Oman","OMN","Oman","2010",127,163927,164054
"Oman","OMN","Oman","2011",157,158566,158723
"Oman","OMN","Oman","2012",168,191563,191731
"Oman","OMN","Oman","2013",353,206169,206522
"Oman","OMN","Oman","2014",282.4,211037,211319.4
"Oman","OMN","Oman","2015",170,257022,257192
"Oman","OMN","Oman","2016",103,279588,279691
"Oman","OMN","Oman","2017",77.25,347539,347616.25
"Oman","OMN","Oman","2018",451.45,554558,555009.45
"Oman","OMN","Oman","2019",1054,579186,580240
"Oman","OMN","Oman","2020",1307,793418.95,794725.95
"Oman","OMN","Oman","2021",1703,922083.32,923786.32
"Pakistan","PAK","Pakistan","1996",13557,518782,532339
"Pakistan","PAK","Pakistan","1997",15464,574643,590107
"Pakistan","PAK","Pakistan","1998",17369,580088,597457
"Pakistan","PAK","Pakistan","1999",23076,640455,663531
"Pakistan","PAK","Pakistan","2000",12485,598743,611228
"Pakistan","PAK","Pakistan","2001",57632,540804,598436
"Pakistan","PAK","Pakistan","2002",66970,534670,601640
"Pakistan","PAK","Pakistan","2003",73047,499366,572413
"Pakistan","PAK","Pakistan","2004",76653,494829,571482
"Pakistan","PAK","Pakistan","2005",80621.97,449993,530614.97
"Pakistan","PAK","Pakistan","2006",121826,506473,628299
"Pakistan","PAK","Pakistan","2007",130092,453295,583387
"Pakistan","PAK","Pakistan","2008",135098,470665,605763
"Pakistan","PAK","Pakistan","2009",138099,459058,597157
"Pakistan","PAK","Pakistan","2010",140101,455514,595615
"Pakistan","PAK","Pakistan","2011",141935,457738.99,599673.99
"Pakistan","PAK","Pakistan","2012",142832,479974,622806
"Pakistan","PAK","Pakistan","2013",148120,484646.01,632766.01
"Pakistan","PAK","Pakistan","2014",148381,480123,628504
"Pakistan","PAK","Pakistan","2015",151174,509478.99,660652.99
"Pakistan","PAK","Pakistan","2016",156430,516356.02,672786.02
"Pakistan","PAK","Pakistan","2017",157469,536925.99,694394.99
"Pakistan","PAK","Pakistan","2018",159083,504810.01,663893.01
"Pakistan","PAK","Pakistan","2019",160744,488503,649247
"Pakistan","PAK","Pakistan","2020",162462,492783,655245
"Pakistan","PAK","Pakistan","2021",164527,496059,660586
"Palau","PLW","Palau","1996",2,1068.45,1070.45
"Palau","PLW","Palau","1997",2,911,913
"Palau","PLW","Palau","1998",1,951,952
"Palau","PLW","Palau","1999",1,960,961
"Palau","PLW","Palau","2000",2,1271,1273
"Palau","PLW","Palau","2001",2,1084,1086
"Palau","PLW","Palau","2002",4,1027,1031
"Palau","PLW","Palau","2003",4,1047,1051
"Palau","PLW","Palau","2004",5,1079,1084
"Palau","PLW","Palau","2005",5,1430.9,1435.9
"Palau","PLW","Palau","2006",5,967,972
"Palau","PLW","Palau","2007",18,1141.82,1159.82
"Palau","PLW","Palau","2008",20,1168.2,1188.2
"Palau","PLW","Palau","2009",41.88,1034,1075.88
"Palau","PLW","Palau","2010",25.11,967,992.11
"Palau","PLW","Palau","2011",23.58,1000.2,1023.78
"Palau","PLW","Palau","2012",35.91,905,940.91
"Palau","PLW","Palau","2013",19.9,887,906.9
"Palau","PLW","Palau","2014",29.33,864,893.33
"Palau","PLW","Palau","2015",26.19,848,874.19
"Palau","PLW","Palau","2016",23.8,818,841.8
"Palau","PLW","Palau","2017",20.7,3455,3475.7
"Palau","PLW","Palau","2018",22.7,3887.61,3910.31
"Palau","PLW","Palau","2019",22,4692.12,4714.12
"Palau","PLW","Palau","2020",22,776,798
"Palau","PLW","Palau","2021",18.2,786,804.2
"Panama","PAN","Panama","1996",5079,150607,155686
"Panama","PAN","Panama","1997",7217,162833,170050
"Panama","PAN","Panama","1998",7233,203456,210689
"Panama","PAN","Panama","1999",2327,122045,124372
"Panama","PAN","Panama","2000",1779,227596,229375
"Panama","PAN","Panama","2001",3127,276769,279896
"Panama","PAN","Panama","2002",3638,256302,259940
"Panama","PAN","Panama","2003",6228,230114,236342
"Panama","PAN","Panama","2004",7048,215374,222422
"Panama","PAN","Panama","2005",7778,264503,272281
"Panama","PAN","Panama","2006",8764,263606,272370
"Panama","PAN","Panama","2007",8943,222601,231544
"Panama","PAN","Panama","2008",8354,230648,239002
"Panama","PAN","Panama","2009",6609.38,239371,245980.38
"Panama","PAN","Panama","2010",6597.53,182079,188676.53
"Panama","PAN","Panama","2011",7588.2,171022.59,178610.79
"Panama","PAN","Panama","2012",7773.6,179657.06,187430.66
"Panama","PAN","Panama","2013",8635.2,199775.23,208410.43
"Panama","PAN","Panama","2014",10635,158967.95,169602.95
"Panama","PAN","Panama","2015",9550.32,145031.9,154582.22
"Panama","PAN","Panama","2016",8807.4,150081.86,158889.26
"Panama","PAN","Panama","2017",9900.36,147409.6,157309.96
"Panama","PAN","Panama","2018",8825.4,175655.8,184481.2
"Panama","PAN","Panama","2019",7225.22,232799.69,240024.91
"Panama","PAN","Panama","2020",3909.1,194447.24,198356.34
"Panama","PAN","Panama","2021",6704.44,177069.2,183773.64
"Papua New Guinea","PNG","Papua New Guinea","1996",38,38009.45,38047.45
"Papua New Guinea","PNG","Papua New Guinea","1997",57,46448.43,46505.43
"Papua New Guinea","PNG","Papua New Guinea","1998",106,78596.55,78702.55
"Papua New Guinea","PNG","Papua New Guinea","1999",156,55875.37,56031.37
"Papua New Guinea","PNG","Papua New Guinea","2000",210,110108.38,110318.38
"Papua New Guinea","PNG","Papua New Guinea","2001",210,125263.88,125473.88
"Papua New Guinea","PNG","Papua New Guinea","2002",286,141600.41,141886.41
"Papua New Guinea","PNG","Papua New Guinea","2003",296,177328.56,177624.56
"Papua New Guinea","PNG","Papua New Guinea","2004",431,242999.37,243430.37
"Papua New Guinea","PNG","Papua New Guinea","2005",491,254573.49,255064.49
"Papua New Guinea","PNG","Papua New Guinea","2006",691,253548.7,254239.7
"Papua New Guinea","PNG","Papua New Guinea","2007",841,247890.15,248731.15
"Papua New Guinea","PNG","Papua New Guinea","2008",1123,222826.51,223949.51
"Papua New Guinea","PNG","Papua New Guinea","2009",1372,230659.72,232031.72
"Papua New Guinea","PNG","Papua New Guinea","2010",1688,226361.95,228049.95
"Papua New Guinea","PNG","Papua New Guinea","2011",1871,199876.33,201747.33
"Papua New Guinea","PNG","Papua New Guinea","2012",3025,257621.93,260646.93
"Papua New Guinea","PNG","Papua New Guinea","2013",4125,241601.04,245726.04
"Papua New Guinea","PNG","Papua New Guinea","2014",4625,257241.04,261866.04
"Papua New Guinea","PNG","Papua New Guinea","2015",5680,234978.77,240658.77
"Papua New Guinea","PNG","Papua New Guinea","2016",5655,322268.47,327923.47
"Papua New Guinea","PNG","Papua New Guinea","2017",6001.1,328086.47,334087.57
"Papua New Guinea","PNG","Papua New Guinea","2018",6021.1,333508.43,339529.53
"Papua New Guinea","PNG","Papua New Guinea","2019",6051,286923.94,292974.94
"Papua New Guinea","PNG","Papua New Guinea","2020",6102,217797.47,223899.47
"Papua New Guinea","PNG","Papua New Guinea","2021",6122,188664.47,194786.47
"Peru","PER","Peru","1996",7724,9515355,9523079
"Peru","PER","Peru","1997",7931,7869871,7877802
"Peru","PER","Peru","1998",7175,4346073,4353248
"Peru","PER","Peru","1999",8788,8428601,8437389
"Peru","PER","Peru","2000",6596,10658577,10665173
"Peru","PER","Peru","2001",7551,7991712,7999263
"Peru","PER","Peru","2002",11532,8771365,8782897
"Peru","PER","Peru","2003",13621,6093924,6107545
"Peru","PER","Peru","2004",22114,9611945,9634059
"Peru","PER","Peru","2005",25981,9393488,9419469
"Peru","PER","Peru","2006",28393,7020925,7049318
"Peru","PER","Peru","2007",39531,7221330,7260861
"Peru","PER","Peru","2008",43120,7408317,7451437
"Peru","PER","Peru","2009",44317,6933455,6977772
